Year,Month,Group,Sub Group,Description,Rural,Urban,Combined,,
2018,April,1,1.2.11,Non-alcoholic beverages,1.46,2.18,1.73,,
2018,May,1,1.2.11,Non-alcoholic beverages,1.46,2.26,1.8,,
2018,June,1,1.2.11,Non-alcoholic beverages,1.84,2.01,1.96,,
2018,July,1,1.2.11,Non-alcoholic beverages,1.07,1.93,1.4,,
2018,August,1,1.2.11,Non-alcoholic beverages,1.67,2.25,1.86,,
2018,September,1,1.2.11,Non-alcoholic beverages,1.06,2.32,1.55,,
2018,October,1,1.2.11,Non-alcoholic beverages,2.51,2,2.33,,
2018,November,1,1.2.11,Non-alcoholic beverages,4.25,2.07,3.33,,
2018,December,1,1.2.11,Non-alcoholic beverages,5.11,1.91,3.88,,
2019,January,1,1.2.11,Non-alcoholic beverages,4.42,1.75,3.33,,
2019,February,1,1.2.11,Non-alcoholic beverages,5.29,1.91,3.89,,
2019,March,1,1.2.11,Non-alcoholic beverages,4.73,1.82,3.56,,
2019,April,1,1.2.11,Non-alcoholic beverages,4.25,1.74,3.24,,
2019,May,1,1.2.11,Non-alcoholic beverages,4.16,1.82,3.16,,
2019,June,1,1.2.11,Non-alcoholic beverages,3.92,1.82,2.99,,
2019,July,1,1.2.11,Non-alcoholic beverages,4.29,2.13,3.38,,
2019,August,1,1.2.11,Non-alcoholic beverages,3.51,1.88,2.9,,
2019,September,1,1.2.11,Non-alcoholic beverages,4.06,1.8,3.21,,
2019,October,1,1.2.11,Non-alcoholic beverages,2.97,2.04,2.58,,
2019,November,1,1.2.11,Non-alcoholic beverages,0.87,1.95,1.35,,
2019,December,1,1.2.11,Non-alcoholic beverages,1.09,2.11,1.49,,
2020,January,1,1.2.11,Non-alcoholic beverages,1.97,2.34,2.1,,
2020,February,1,1.2.11,Non-alcoholic beverages,1.97,2.49,2.17,,
2020,March,1,1.2.11,Non-alcoholic beverages,1.97,2.65,2.24,,
2020,June,1,1.2.11,Non-alcoholic beverages,2.97,5.12,3.87,,
2020,July,1,1.2.11,Non-alcoholic beverages,3.61,5.41,4.38,,
2020,August,1,1.2.11,Non-alcoholic beverages,4.98,6.09,5.41,,
2020,September,1,1.2.11,Non-alcoholic beverages,6.43,7.08,6.67,,
2020,October,1,1.2.11,Non-alcoholic beverages,8.23,8.68,8.44,,
2020,November,1,1.2.11,Non-alcoholic beverages,10.6,9.81,10.27,,
2020,December,1,1.2.11,Non-alcoholic beverages,12.06,11.54,11.78,,
2021,January,1,1.2.11,Non-alcoholic beverages,13.46,12.66,13.15,,
2021,February,1,1.2.11,Non-alcoholic beverages,14.28,13.54,13.99,,
2021,March,1,1.2.11,Non-alcoholic beverages,14.63,14.25,14.48,,
2021,April,1,1.2.11,Non-alcoholic beverages,16.31,13.48,15.2,,
2021,May,1,1.2.11,Non-alcoholic beverages,16.41,13.35,15.1,,
2021,June,1,1.2.11,Non-alcoholic beverages,16.47,12.32,14.78,,
2021,July,1,1.2.11,Non-alcoholic beverages,15.82,12.38,14.44,,
2021,August,1,1.2.11,Non-alcoholic beverages,15.27,11.84,13.85,,
2021,September,1,1.2.11,Non-alcoholic beverages,14.18,11.21,12.99,,
2021,October,1,1.2.11,Non-alcoholic beverages,12.53,9.82,11.4,,
2021,November,1,1.2.11,Non-alcoholic beverages,10.23,8.93,9.72,,
2021,December,1,1.2.11,Non-alcoholic beverages,8.71,7.27,8.17,,
2022,January,1,1.2.11,Non-alcoholic beverages,7.13,6.03,6.69,,
2022,February,1,1.2.11,Non-alcoholic beverages,6.5,4.96,5.85,,
2022,March,1,1.2.11,Non-alcoholic beverages,6.6,4.25,5.62,,
2022,April,1,1.2.11,Non-alcoholic beverages,6.49,3.96,5.46,,
2022,May,1,1.2.11,Non-alcoholic beverages,5.22,4.28,4.9,,
2022,June,1,1.2.11,Non-alcoholic beverages,5.26,4.46,4.94,,
2022,July,1,1.2.11,Non-alcoholic beverages,4.99,4.17,4.66,,
2022,August,1,1.2.11,Non-alcoholic beverages,4.3,4.22,4.26,,
2022,September,1,1.2.11,Non-alcoholic beverages,4.22,4.07,4.12,,
2022,October,1,1.2.11,Non-alcoholic beverages,4.15,3.99,4.11,,
2022,November,1,1.2.11,Non-alcoholic beverages,4.32,3.84,4.09,,
2022,December,1,1.2.11,Non-alcoholic beverages,4.18,4.03,4.14,,
2023,January,1,1.2.11,Non-alcoholic beverages,4.18,4.53,4.32,,
2023,February,1,1.2.11,Non-alcoholic beverages,3.99,4.85,4.37,,
2023,March,1,1.2.11,Non-alcoholic beverages,3.74,4.96,4.23,,
2023,April,1,1.2.11,Non-alcoholic beverages,3.36,5.08,4.03,,
2023,May,1,1.2.11,Non-alcoholic beverages,3.18,4.67,3.77,,
2023,June,1,1.2.11,Non-alcoholic beverages,2.87,4.78,3.63,,
2023,July,1,1.2.11,Non-alcoholic beverages,2.98,4.69,3.62,,
2023,August,1,1.2.11,Non-alcoholic beverages,3.15,4.49,3.67,,
2023,September,1,1.2.11,Non-alcoholic beverages,2.91,4.41,3.54,,
2023,October,1,1.2.11,Non-alcoholic beverages,3.01,4.33,3.53,,
2023,November,1,1.2.11,Non-alcoholic beverages,3.06,4.26,3.58,,
2023,December,1,1.2.11,Non-alcoholic beverages,2.94,3.93,3.33,,
2024,January,1,1.2.11,Non-alcoholic beverages,3.05,3.73,3.33,,
2024,February,1,1.2.11,Non-alcoholic beverages,2.76,3.41,3.03,,
2024,March,1,1.2.11,Non-alcoholic beverages,2.53,3.27,2.84,,
2024,April,1,1.2.11,Non-alcoholic beverages,2.3,3.02,2.6,,
2024,May,1,1.2.11,Non-alcoholic beverages,2.07,2.95,2.42,,
2024,June,1,1.2.11,Non-alcoholic beverages,2.12,2.76,2.36,,
2024,July,1,1.2.11,Non-alcoholic beverages,1.84,2.87,2.23,,
2024,August,1,1.2.11,Non-alcoholic beverages,1.94,3.04,2.4,,
2024,September,1,1.2.11,Non-alcoholic beverages,2.33,3.03,2.57,,
2024,October,1,1.2.11,Non-alcoholic beverages,2.37,3.2,2.67,,
2024,November,1,1.2.11,Non-alcoholic beverages,2.31,3.37,2.72,,
2024,December,1,1.2.11,Non-alcoholic beverages,2.58,3.72,3,,
2025,January,1,1.2.11,Non-alcoholic beverages,2.96,4,3.39,,
2025,February,1,1.2.11,Non-alcoholic beverages,3.35,4.36,3.73,,
2025,March,1,1.2.11,Non-alcoholic beverages,3.73,4.58,4.06,,
2025,April,1,1.2.11,Non-alcoholic beverages,4,4.99,4.4,,
2025,May,1,1.2.11,Non-alcoholic beverages,4.28,5.09,4.56,,
2014,January,1,1.1.12,Prepared meals, snacks, sweets etc.,9.93,10.07,F
2014,February,1,1.1.12,Prepared meals, snacks, sweets etc.,9.38,9.7,F
2014,March,1,1.1.12,Prepared meals, snacks, sweets etc.,9.33,9.55,F
2014,April,1,1.1.12,Prepared meals, snacks, sweets etc.,9.1,9.31,F
2014,May,1,1.1.12,Prepared meals, snacks, sweets etc.,8.46,8.96,F
2014,June,1,1.1.12,Prepared meals, snacks, sweets etc.,8.2,8.6,F
2014,July,1,1.1.12,Prepared meals, snacks, sweets etc.,7.85,8.44,F
2014,August,1,1.1.12,Prepared meals, snacks, sweets etc.,8.08,8.55,F
2014,September,1,1.1.12,Prepared meals, snacks, sweets etc.,7.54,8.03,F
2014,October,1,1.1.12,Prepared meals, snacks, sweets etc.,7.22,7.89,F
2014,November,1,1.1.12,Prepared meals, snacks, sweets etc.,7.33,7.81,F
2014,December,1,1.1.12,Prepared meals, snacks, sweets etc.,6.85,7.41,F
2015,January,1,1.1.12,Prepared meals, snacks, sweets etc.,7.08,7.28,F
2015,February,1,1.1.12,Prepared meals, snacks, sweets etc.,7.64,7.41,F
2015,March,1,1.1.12,Prepared meals, snacks, sweets etc.,7.95,7.63,F
2015,April,1,1.1.12,Prepared meals, snacks, sweets etc.,8.42,7.76,F
2015,May,1,1.1.12,Prepared meals, snacks, sweets etc.,8.89,7.81,F
2015,June,1,1.1.12,Prepared meals, snacks, sweets etc.,9.24,8,F
2015,July,1,1.1.12,Prepared meals, snacks, sweets etc.,8.93,7.62,F
2015,August,1,1.1.12,Prepared meals, snacks, sweets etc.,8.87,7.31,F
2015,September,1,1.1.12,Prepared meals, snacks, sweets etc.,8.24,7.03,F
2015,October,1,1.1.12,Prepared meals, snacks, sweets etc.,8.04,6.83,F
2015,November,1,1.1.12,Prepared meals, snacks, sweets etc.,7.79,6.69,F
2015,December,1,1.1.12,Prepared meals, snacks, sweets etc.,8.25,6.82,F
2016,January,1,1.1.12,Prepared meals, snacks, sweets etc.,8.2,6.79,F
2016,February,1,1.1.12,Prepared meals, snacks, sweets etc.,7.57,6.43,F
2016,March,1,1.1.12,Prepared meals, snacks, sweets etc.,7.28,6.15,F
2016,April,1,1.1.12,Prepared meals, snacks, sweets etc.,6.76,5.89,F
2016,May,1,1.1.12,Prepared meals, snacks, sweets etc.,6.55,5.86,F
2016,June,1,1.1.12,Prepared meals, snacks, sweets etc.,6.1,5.5,F
2016,July,1,1.1.12,Prepared meals, snacks, sweets etc.,6.23,5.63,F
2016,August,1,1.1.12,Prepared meals, snacks, sweets etc.,6.19,5.6,F
2016,September,1,1.1.12,Prepared meals, snacks, sweets etc.,6.63,5.81,F
2016,October,1,1.1.12,Prepared meals, snacks, sweets etc.,6.99,6.09,F
2016,November,1,1.1.12,Prepared meals, snacks, sweets etc.,6.63,5.82,F
2016,December,1,1.1.12,Prepared meals, snacks, sweets etc.,6.29,5.64,F
2017,January,1,1.1.12,Prepared meals, snacks, sweets etc.,5.89,5.54,F
2017,February,1,1.1.12,Prepared meals, snacks, sweets etc.,5.87,5.45,F
2017,March,1,1.1.12,Prepared meals, snacks, sweets etc.,6.13,5.65,F
2017,April,1,1.1.12,Prepared meals, snacks, sweets etc.,5.9,5.49,F
2017,May,1,1.1.12,Prepared meals, snacks, sweets etc.,5.42,5.17,F
2017,June,1,1.1.12,Prepared meals, snacks, sweets etc.,5.24,4.92,F
2017,July,1,1.1.12,Prepared meals, snacks, sweets etc.,5.58,5.04,F
2017,August,1,1.1.12,Prepared meals, snacks, sweets etc.,5.69,5.23,F
2017,September,1,1.1.12,Prepared meals, snacks, sweets etc.,5.51,5.06,F
2017,October,1,1.1.12,Prepared meals, snacks, sweets etc.,5.55,4.96,F
2017,November,1,1.1.12,Prepared meals, snacks, sweets etc.,5.8,5.01,F
2017,December,1,1.1.12,Prepared meals, snacks, sweets etc.,5.43,4.71,F
2018,January,1,1.1.12,Prepared meals, snacks, sweets etc.,5.49,4.69,F
2018,February,1,1.1.12,Prepared meals, snacks, sweets etc.,5.06,4.47,F
2018,March,1,1.1.12,Prepared meals, snacks, sweets etc.,5.09,4.44,F
2018,April,1,1.1.12,Prepared meals, snacks, sweets etc.,5.7,4.85,F
2018,May,1,1.1.12,Prepared meals, snacks, sweets etc.,5.83,4.98,F
2018,June,1,1.1.12,Prepared meals, snacks, sweets etc.,5.32,4.76,F
2018,July,1,1.1.12,Prepared meals, snacks, sweets etc.,4.81,4.46,F
2018,August,1,1.1.12,Prepared meals, snacks, sweets etc.,4.37,4.22,F
2018,September,1,1.1.12,Prepared meals, snacks, sweets etc.,4.42,4.41,F
2018,October,1,1.1.12,Prepared meals, snacks, sweets etc.,3.26,3.78,F
2018,November,1,1.1.12,Prepared meals, snacks, sweets etc.,3.1,3.76,F
2018,December,1,1.1.12,Prepared meals, snacks, sweets etc.,3.04,3.76,F
2019,January,1,1.1.12,Prepared meals, snacks, sweets etc.,2.64,3.41,F
2019,February,1,1.1.12,Prepared meals, snacks, sweets etc.,2.97,3.54,F
2019,March,1,1.1.12,Prepared meals, snacks, sweets etc.,2.36,3.19,F
2019,April,1,1.1.12,Prepared meals, snacks, sweets etc.,1.63,2.71,F
2019,May,1,1.1.12,Prepared meals, snacks, sweets etc.,1.36,2.5,F
2019,June,1,1.1.12,Prepared meals, snacks, sweets etc.,1.49,2.7,F
2019,July,1,1.1.12,Prepared meals, snacks, sweets etc.,1.23,2.56,F
2019,August,1,1.1.12,Prepared meals, snacks, sweets etc.,1.1,2.35,F
2019,September,1,1.1.12,Prepared meals, snacks, sweets etc.,0.83,1.95,F
2019,October,1,1.1.12,Prepared meals, snacks, sweets etc.,1.42,2.21,F
2019,November,1,1.1.12,Prepared meals, snacks, sweets etc.,1.02,1.94,F
2019,December,1,1.1.12,Prepared meals, snacks, sweets etc.,1.47,2.2,F
2020,January,1,1.1.12,Prepared meals, snacks, sweets etc.,1.86,2.59,F
2020,February,1,1.1.12,Prepared meals, snacks, sweets etc.,1.92,2.71,F
2020,March,1,1.1.12,Prepared meals, snacks, sweets etc.,2.3,2.84,F
2020,June,1,1.1.12,Prepared meals, snacks, sweets etc.,3.32,3.78,F
2020,July,1,1.1.12,Prepared meals, snacks, sweets etc.,3.06,3.91,F
2020,August,1,1.1.12,Prepared meals, snacks, sweets etc.,3,4.02,F
2020,September,1,1.1.12,Prepared meals, snacks, sweets etc.,2.99,4.08,F
2020,October,1,1.1.12,Prepared meals, snacks, sweets etc.,3.37,4.26,F
2020,November,1,1.1.12,Prepared meals, snacks, sweets etc.,3.74,4.63,F
2020,December,1,1.1.12,Prepared meals, snacks, sweets etc.,3.79,4.81,F
2021,January,1,1.1.12,Prepared meals, snacks, sweets etc.,4.03,5.11,F
2021,February,1,1.1.12,Prepared meals, snacks, sweets etc.,4.15,5.28,F
2021,March,1,1.1.12,Prepared meals, snacks, sweets etc.,4,5.39,F
2021,April,1,1.1.12,Prepared meals, snacks, sweets etc.,2.9,4,F
2021,May,1,1.1.12,Prepared meals, snacks, sweets etc.,4.88,5.12,F
2021,June,1,1.1.12,Prepared meals, snacks, sweets etc.,6.12,6.55,F
2021,July,1,1.1.12,Prepared meals, snacks, sweets etc.,5.88,6.1,F
2021,August,1,1.1.12,Prepared meals, snacks, sweets etc.,6.37,6.14,F
2021,September,1,1.1.12,Prepared meals, snacks, sweets etc.,6.73,6.56,F
2021,October,1,1.1.12,Prepared meals, snacks, sweets etc.,6.7,6.65,F
2021,November,1,1.1.12,Prepared meals, snacks, sweets etc.,6.54,6.49,F
2021,December,1,1.1.12,Prepared meals, snacks, sweets etc.,6.57,6.58,F
2022,January,1,1.1.12,Prepared meals, snacks, sweets etc.,6.48,6.36,F
2022,February,1,1.1.12,Prepared meals, snacks, sweets etc.,6.33,6.27,F
2022,March,1,1.1.12,Prepared meals, snacks, sweets etc.,6.61,6.6,F
2022,April,1,1.1.12,Prepared meals, snacks, sweets etc.,7.25,7.1,F
2022,May,1,1.1.12,Prepared meals, snacks, sweets etc.,6.24,7.1,F
2022,June,1,1.1.12,Prepared meals, snacks, sweets etc.,5.94,6.67,F
2022,July,1,1.1.12,Prepared meals, snacks, sweets etc.,7.08,7.55,F
2022,August,1,1.1.12,Prepared meals, snacks, sweets etc.,7.04,7.75,F
2022,September,1,1.1.12,Prepared meals, snacks, sweets etc.,6.94,7.76,F
2022,October,1,1.1.12,Prepared meals, snacks, sweets etc.,6.91,7.78,F
2022,November,1,1.1.12,Prepared meals, snacks, sweets etc.,7.23,7.98,F
2022,December,1,1.1.12,Prepared meals, snacks, sweets etc.,7.2,7.82,F
2023,January,1,1.1.12,Prepared meals, snacks, sweets etc.,7.22,7.84,F
2023,February,1,1.1.12,Prepared meals, snacks, sweets etc.,7.32,7.98,F
2023,March,1,1.1.12,Prepared meals, snacks, sweets etc.,7.05,7.64,F
2023,April,1,1.1.12,Prepared meals, snacks, sweets etc.,6.48,6.97,F
2023,May,1,1.1.12,Prepared meals, snacks, sweets etc.,5.93,6.41,F
2023,June,1,1.1.12,Prepared meals, snacks, sweets etc.,5.33,5.93,F
2023,July,1,1.1.12,Prepared meals, snacks, sweets etc.,4.86,5.45,F
2023,August,1,1.1.12,Prepared meals, snacks, sweets etc.,4.84,5.31,F
2023,September,1,1.1.12,Prepared meals, snacks, sweets etc.,4.55,4.96,F
2023,October,1,1.1.12,Prepared meals, snacks, sweets etc.,4.26,4.73,F
2023,November,1,1.1.12,Prepared meals, snacks, sweets etc.,3.64,4.22,F
2023,December,1,1.1.12,Prepared meals, snacks, sweets etc.,3.52,4.1,F
2024,January,1,1.1.12,Prepared meals, snacks, sweets etc.,3.45,3.97,F
2024,February,1,1.1.12,Prepared meals, snacks, sweets etc.,3.28,3.75,F
2024,March,1,1.1.12,Prepared meals, snacks, sweets etc.,3.16,3.58,F
2024,April,1,1.1.12,Prepared meals, snacks, sweets etc.,2.94,3.46,F
2024,May,1,1.1.12,Prepared meals, snacks, sweets etc.,2.88,3.35,F
2024,June,1,1.1.12,Prepared meals, snacks, sweets etc.,2.97,3.44,F
2024,July,1,1.1.12,Prepared meals, snacks, sweets etc.,2.92,3.48,F
2024,August,1,1.1.12,Prepared meals, snacks, sweets etc.,2.9,3.47,F
2024,September,1,1.1.12,Prepared meals, snacks, sweets etc.,2.95,3.56,F
2024,October,1,1.1.12,Prepared meals, snacks, sweets etc.,3.15,3.7,F
2024,November,1,1.1.12,Prepared meals, snacks, sweets etc.,3.51,3.95,F
2024,December,1,1.1.12,Prepared meals, snacks, sweets etc.,3.55,4.04,F
2025,January,1,1.1.12,Prepared meals, snacks, sweets etc.,3.44,4.07,F
2025,February,1,1.1.12,Prepared meals, snacks, sweets etc.,3.58,4.21,F
2025,March,1,1.1.12,Prepared meals, snacks, sweets etc.,3.57,4.3,F
2025,April,1,1.1.12,Prepared meals, snacks, sweets etc.,3.82,4.45,F
2025,May,1,1.1.12,Prepared meals, snacks, sweets etc.,3.76,4.38,P
2014,January,1,,Food and beverages,9.95,9.07,9.66,,
2014,February,1,,Food and beverages,8.47,7.46,8.16,,
2014,March,1,,Food and beverages,9.01,8.11,8.61,,
2014,April,1,,Food and beverages,9.43,8.64,9.19,,
2014,May,1,,Food and beverages,9.34,8.01,8.88,,
2014,June,1,,Food and beverages,8.05,6.09,7.31,,
2014,July,1,,Food and beverages,9.02,8.17,8.72,,
2014,August,1,,Food and beverages,9.05,7.78,8.58,,
2014,September,1,,Food and beverages,6.37,6.29,6.34,,
2014,October,1,,Food and beverages,4.42,4.14,4.33,,
2014,November,1,,Food and beverages,1.96,2.03,2.04,,
2014,December,1,,Food and beverages,3.88,5.26,4.39,,
2015,January,1,,Food and beverages,5.86,6.93,6.3,,
2015,February,1,,Food and beverages,6.5,7.38,6.76,,
2015,March,1,,Food and beverages,5.94,6.81,6.29,,
2015,April,1,,Food and beverages,5.46,5.41,5.44,,
2015,May,1,,Food and beverages,5.25,5.08,5.13,,
2015,June,1,,Food and beverages,5.94,5.33,5.73,,
2015,July,1,,Food and beverages,3.41,1.89,2.81,,
2015,August,1,,Food and beverages,3.59,1.71,2.92,,
2015,September,1,,Food and beverages,4.55,3.79,4.29,,
2015,October,1,,Food and beverages,5.36,5.41,5.34,,
2015,November,1,,Food and beverages,6,6.3,6.08,,
2015,December,1,,Food and beverages,6.57,6.05,6.31,,
2016,January,1,,Food and beverages,7,6.23,6.66,,
2016,February,1,,Food and beverages,6.11,4.37,5.52,,
2016,March,1,,Food and beverages,5.93,4.04,5.19,,
2016,April,1,,Food and beverages,6.63,5.78,6.29,,
2016,May,1,,Food and beverages,7.4,6.74,7.2,,
2016,June,1,,Food and beverages,7.42,7.55,7.46,,
2016,July,1,,Food and beverages,7.92,7.95,7.96,,
2016,August,1,,Food and beverages,6.32,4.96,5.83,,
2016,September,1,,Food and beverages,4.73,3.19,4.12,,
2016,October,1,,Food and beverages,4.25,2.79,3.71,,
2016,November,1,,Food and beverages,3.17,1.43,2.56,,
2016,December,1,,Food and beverages,2.51,0.99,1.98,,
2017,January,1,,Food and beverages,1.75,0.61,1.37,,
2017,February,1,,Food and beverages,2.53,2.32,2.39,,
2017,March,1,,Food and beverages,2.3,2.87,2.54,,
2017,April,1,,Food and beverages,1.29,1.21,1.29,,
2017,May,1,,Food and beverages,0.15,-0.74,-0.22,,
2017,June,1,,Food and beverages,-0.81,-1.81,-1.17,,
2017,July,1,,Food and beverages,0.65,0,0.43,,
2017,August,1,,Food and beverages,1.88,2.11,1.96,,
2017,September,1,,Food and beverages,1.75,1.69,1.76,,
2017,October,1,,Food and beverages,2.18,2.49,2.26,,
2017,November,1,,Food and beverages,4.25,4.66,4.41,,
2017,December,1,,Food and beverages,5.05,4.52,4.85,,
2018,January,1,,Food and beverages,5.01,3.94,4.58,,
2018,February,1,,Food and beverages,3.82,2.65,3.46,,
2018,March,1,,Food and beverages,3.9,1.66,3.08,,
2018,April,1,,Food and beverages,3.82,1.72,3,,
2018,May,1,,Food and beverages,3.96,2.1,3.29,,
2018,June,1,,Food and beverages,3.78,1.99,3.11,,
2018,July,1,,Food and beverages,2.53,0.36,1.73,,
2018,August,1,,Food and beverages,1.49,-0.28,0.78,,
2018,September,1,,Food and beverages,1.22,0.65,1.01,,
2018,October,1,,Food and beverages,-0.14,-0.21,-0.14,,
2018,November,1,,Food and beverages,-1.69,-1.7,-1.69,,
2018,December,1,,Food and beverages,-2.12,-0.86,-1.64,,
2019,January,1,,Food and beverages,-2.14,0.07,-1.29,,
2019,February,1,,Food and beverages,-1.08,1.77,-0.07,,
2019,March,1,,Food and beverages,-0.94,3.56,0.66,,
2019,April,1,,Food and beverages,-0.43,4.42,1.38,,
2019,May,1,,Food and beverages,0.07,5.43,2.03,,
2019,June,1,,Food and beverages,0.71,5.2,2.37,,
2019,July,1,,Food and beverages,0.7,5.27,2.33,,
2019,August,1,,Food and beverages,0.91,6.42,2.96,,
2019,September,1,,Food and beverages,2.97,7.63,4.7,,
2019,October,1,,Food and beverages,5.78,8.97,6.93,,
2019,November,1,,Food and beverages,7.79,10.42,8.73,,
2019,December,1,,Food and beverages,11.41,13.59,12.16,,
2020,January,1,,Food and beverages,11.35,12.45,11.72,,
2020,February,1,,Food and beverages,9.18,9.93,9.45,,
2020,March,1,,Food and beverages,7.94,7.52,7.82,,
2020,June,1,,Food and beverages,8.01,7.83,7.92,,
2020,July,1,,Food and beverages,8.6,8.26,8.5,,
2020,August,1,,Food and beverages,8.4,8.18,8.29,,
2020,September,1,,Food and beverages,9.69,9.97,9.8,,
2020,October,1,,Food and beverages,10.18,9.94,10.09,,
2020,November,1,,Food and beverages,9.01,8.72,8.89,,
2020,December,1,,Food and beverages,3.43,4.54,3.87,,
2021,January,1,,Food and beverages,1.76,4.15,2.67,,
2021,February,1,,Food and beverages,3.27,6,4.25,,
2021,March,1,,Food and beverages,4.25,6.86,5.24,,
2021,April,1,,Food and beverages,1.83,3.78,2.6,,
2021,May,1,,Food and beverages,4.82,6.07,5.24,,
2021,June,1,,Food and beverages,5.38,5.86,5.58,,
2021,July,1,,Food and beverages,4.12,5,4.46,,
2021,August,1,,Food and beverages,3.65,3.91,3.73,,
2021,September,1,,Food and beverages,1.57,1.76,1.61,,
2021,October,1,,Food and beverages,1.29,2.69,1.82,,
2021,November,1,,Food and beverages,1.82,3.89,2.6,,
2021,December,1,,Food and beverages,3.88,5.39,4.47,,
2022,January,1,,Food and beverages,5.39,5.91,5.58,,
2022,February,1,,Food and beverages,5.95,5.85,5.93,,
2022,March,1,,Food and beverages,7.83,6.92,7.47,,
2022,April,1,,Food and beverages,8.35,7.72,8.1,,
2022,May,1,,Food and beverages,7.62,8.1,7.84,,
2022,June,1,,Food and beverages,7.41,7.88,7.56,,
2022,July,1,,Food and beverages,6.68,6.85,6.71,,
2022,August,1,,Food and beverages,7.48,7.64,7.57,,
2022,September,1,,Food and beverages,8.27,8.67,8.41,,
2022,October,1,,Food and beverages,7.19,6.88,7.1,,
2022,November,1,,Food and beverages,5.43,4.5,5.07,,
2022,December,1,,Food and beverages,5.19,3.72,4.58,,
2023,January,1,,Food and beverages,6.64,5.4,6.19,,
2023,February,1,,Food and beverages,6.59,5.64,6.26,,
2023,March,1,,Food and beverages,4.92,5.42,5.11,,
2023,April,1,,Food and beverages,4.09,4.36,4.16,,
2023,May,1,,Food and beverages,3.51,3.15,3.35,,
2023,June,1,,Food and beverages,4.7,4.63,4.69,,
2023,July,1,,Food and beverages,10.14,11.15,10.57,,
2023,August,1,,Food and beverages,8.97,9.53,9.19,,
2023,September,1,,Food and beverages,6.38,6.16,6.3,,
2023,October,1,,Food and beverages,6.26,6.33,6.29,,
2023,November,1,,Food and beverages,7.7,8.44,8.02,,
2023,December,1,,Food and beverages,8.26,9.35,8.7,,
2024,January,1,,Food and beverages,7.26,8.19,7.58,,
2024,February,1,,Food and beverages,7.5,8.23,7.76,,
2024,March,1,,Food and beverages,7.84,7.52,7.74,,
2024,April,1,,Food and beverages,7.98,7.69,7.87,,
2024,May,1,,Food and beverages,7.81,7.92,7.87,,
2024,June,1,,Food and beverages,8.31,8.48,8.36,,
2024,July,1,,Food and beverages,5.47,4.46,5.06,,
2024,August,1,,Food and beverages,5.65,4.81,5.3,,
2024,September,1,,Food and beverages,8.25,8.55,8.36,,
2024,October,1,,Food and beverages,9.66,9.85,9.69,,
2024,November,1,,Food and beverages,8.41,7.99,8.2,,
2024,December,1,,Food and beverages,8,7.22,7.69,,
2025,January,1,,Food and beverages,5.91,5.36,5.68,,
2025,February,1,,Food and beverages,4.05,3.44,3.84,,
2025,March,1,,Food and beverages,2.92,2.93,2.88,,
2025,April,1,,Food and beverages,2.06,2.29,2.14,,
2025,May,1,,Food and beverages,1.36,1.72,1.5,,
2014,January,2,,Pan, tobacco, and intoxicants,8.47,8.94,F
2014,February,2,,Pan, tobacco, and intoxicants,8.14,8.51,F
2014,March,2,,Pan, tobacco, and intoxicants,7.61,8.07,F
2014,April,2,,Pan, tobacco, and intoxicants,7.75,7.91,F
2014,May,2,,Pan, tobacco, and intoxicants,7.59,7.55,F
2014,June,2,,Pan, tobacco, and intoxicants,7.61,7.58,F
2014,July,2,,Pan, tobacco, and intoxicants,7.47,7.71,F
2014,August,2,,Pan, tobacco, and intoxicants,7.32,7.82,F
2014,September,2,,Pan, tobacco, and intoxicants,6.98,7.86,F
2014,October,2,,Pan, tobacco, and intoxicants,6.95,7.64,F
2014,November,2,,Pan, tobacco, and intoxicants,7.09,7.96,F
2014,December,2,,Pan, tobacco, and intoxicants,7.13,7.89,F
2015,January,2,,Pan, tobacco, and intoxicants,7.63,8.3,F
2015,February,2,,Pan, tobacco, and intoxicants,8.76,9.15,F
2015,March,2,,Pan, tobacco, and intoxicants,8.81,9.2,F
2015,April,2,,Pan, tobacco, and intoxicants,8.93,9.4,F
2015,May,2,,Pan, tobacco, and intoxicants,8.94,9.5,F
2015,June,2,,Pan, tobacco, and intoxicants,9.29,9.68,F
2015,July,2,,Pan, tobacco, and intoxicants,9.66,9.76,F
2015,August,2,,Pan, tobacco, and intoxicants,9.51,9.42,F
2015,September,2,,Pan, tobacco, and intoxicants,9.62,9.27,F
